question_id,mu,sigma,se_before,se_after_samples,se_mean,se_std,delta_se,mean_noise,correctness,correctness_bool,se_after_len
bt_4353--105/105_2445487.txt#0_0,2,1,1.358333035,"[1.3538655822194143, 1.279018555859638, 1.3030651592126246, 1.4319489572052708, 1.3198774022655342, 1.2703551648922822, 1.4661208722135948, 1.3297040221193126, 1.3765767707671688, 1.19190352955598, 1.3066820380927744, 1.3131765467159566, 1.281079984025693, 1.3046081074540599, 1.2728965323341164, 1.3586599124668388, 1.3648560610515303, 1.1301794597693813, 1.3360155475852369, 1.4069495555986333, 1.2842801559571746, 1.384598485652969, 1.3266027660168984, 1.127146249634168, 1.4140283421644106, 1.173458120699458, 1.190947006205313, 1.338992059489658, 1.4030981844890755, 1.1210246073624461, 1.3586731627316575, 1.2582694509416117, 1.363975932737817, 1.4507053549147682, 1.195360798264095, 1.3150871227398366, 1.4746877906590012, 1.435844554364608, 1.5967104541693844, 1.2930887968044755, 1.3327645985563594, 1.1071627534828228, 1.5410363686924222, 1.1199375860894234, 1.3528557556130723, 1.390293419478886, 1.3155879640137846, 1.3921731926572805, 1.2946532141045863, 1.2877790681663464, 1.4623319653000906, 1.2818924896861652, 1.044152460894848, 1.3287636394258924, 1.1260766929460855, 1.484783791571422, 1.189109125220995, 1.3800861802589524, 1.3894761708389205, 1.3702834616846749, 1.3581438879858503, 1.4382286952139518, 1.392035607899261, 1.3191318005165222, 1.2395514243829193, 1.289483877707877, 1.4358916208884167, 1.4672931436512575, 1.3430396595933753, 1.3117369677777162, 1.2343747625097916, 1.3549794440617193, 1.2359487838869003, 1.4582133716737666, 1.3518471269012198, 1.4816551037995502, 1.299692035858021, 1.3333968379487422, 1.3432519797495448, 1.296794551243245, 1.3271373949526546, 1.3798693818374306, 1.3369469009171384, 1.2052491095746705, 1.2796273820070054, 1.2104258438701314, 1.2453411985843976, 1.5158182304439014, 1.0899677179377716, 1.3070664507675145, 1.3743718009316899, 1.417483965452608, 1.3371444139508528, 1.3561547369757023, 1.2204085185590745, 1.298102852352226, 1.4114539964104806, 1.3075822626907752, 1.300013103591057, 1.293352563391862]",1.322935276,0.101390708,-0.035397759,1.993447582,0,FALSE,100
bt_4353--105/105_2445487.txt#0_0,2,2,1.358333035,"[1.0060838118664885, 1.1538921102755937, 1.4636609518124861, 1.2904645581250769, 1.4091782775731267, 1.2013157005093322, 1.3296624275010804, 1.3943278691165184, 1.133992564179604, 1.3704153191684163, 1.2546587678852608, 1.301401712592842, 1.0441105420417578, 1.0842710325101226, 1.219521470020224, 1.074938305846477, 1.1168364804271953, 1.0047293873918208, 1.3686289580960762, 1.1833686253045106, 1.1960395029114348, 1.2618474520894254, 1.5092356940558038, 1.305363320871768, 1.180778738595601, 1.3505277126523416, 0.6903902352265832, 0.9321791994021119, 1.462362266920295, 1.4961800626899417, 1.080602643450336, 0.926835756311756, 0.7116438196631361, 0.8819587494808331, 1.2695393610666508, 1.2565545294007217, 1.4340032800191784, 1.155704440510627, 1.4980540867708985, 1.470809021147485, 1.3448367705874018, 1.149252662800253, 1.117857123724891, 1.0491780087508058, 1.4215579136485452, 1.4575244104344915, 1.370474582827625, 1.2774862382299772, 1.3232032503939428, 1.280847605160035, 1.0386394922840212, 1.1191878819797791, 1.3127993573230214, 1.6492744509574642, 1.197914407185808, 1.1830720507939798, 0.8921157736174556, 1.2563110576720873, 1.1143217569343682, 1.3688537001221854, 1.1627598696622097, 1.4055145941308924, 1.253438668972148, 1.4009117174281758, 1.3515386160126819, 1.371184791847105, 1.0069722494195323, 1.03891144948201, 1.139644960410035, 1.226268689775038, 0.7367460497781293, 1.1991910608461347, 1.3363634609354909, 1.0958456940106496, 1.0917944513588949, 0.999796045734638, 1.33048073529031, 1.3100059682592193, 1.2471430633923395, 1.3914113307789155, 1.2859024335793574, 1.0243664337435112, 1.6352654096095773, 1.1410924901424195, 1.2812627459782795, 1.3858080442322818, 1.1299507178918318, 1.0876243054850094, 1.0985419994436585, 1.435335023247101, 0.8528304312488779, 1.2182820479478749, 1.026564020498624, 0.9799622885841505, 1.1281539606672972, 1.1721704724115947, 1.065281931927914, 1.072722806985079, 1.16319748676732, 1.2813103112015394]",1.209623261,0.185411311,-0.148709774,2.034061349,0,FALSE,100
tc_2257--150/150_49392.txt#0_0,0,0.5,2.22E-16,"[-0.0, 3.330669073875469e-16, 1.1102230246251565e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, 2.2204460492503128e-16, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -0.0, 2.2204460492503128e-16, -0.0, -0.0, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -0.0, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -4.440892098500627e-16, -2.220446049250313e-16, -4.440892098500627e-16, -2.220446049250313e-16, -0.0, -4.440892098500627e-16, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -0.0, -0.0, -2.220446049250313e-16, 2.2204460492503128e-16, 2.2204460492503128e-16, -2.220446049250313e-16, -2.220446049250313e-16, -4.440892098500627e-16, -4.440892098500627e-16, -0.0, -4.440892098500627e-16, -0.0, -2.220446049250313e-16, -0.0, -0.0, -0.0, 1.1102230246251565e-16, -2.220446049250313e-16, -0.0, 1.1102230246251565e-16, -2.220446049250313e-16, 2.2204460492503128e-16, -2.220446049250313e-16, -0.0, 2.2204460492503128e-16, -0.0, -0.0, -0.0, -0.0, -4.440892098500627e-16, -0.0, 2.2204460492503128e-16, -2.220446049250313e-16, 1.1102230246251565e-16, -0.0, -0.0, -0.0, 2.2204460492503128e-16, 1.1102230246251565e-16, -0.0, 2.2204460492503128e-16, -2.220446049250313e-16, -0.0, -4.440892098500627e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, 1.1102230246251565e-16, 2.2204460492503128e-16, -0.0, -0.0, -0.0, 1.1102230246251565e-16, -2.220446049250313e-16, 2.2204460492503128e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -4.440892098500627e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -0.0, -0.0, 1.1102230246251565e-16, 1.1102230246251565e-16, -2.220446049250313e-16, -2.220446049250313e-16]",-7.33E-17,1.89E-16,-2.95E-16,-0.011372508,1,TRUE,100
tc_2257--150/150_49392.txt#0_0,0,1,2.22E-16,"[-0.0, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -0.0, 1.1102230246251565e-16, 1.1102230246251565e-16, 1.1102230246251565e-16, -0.0, -0.0, -2.220446049250313e-16, 2.2204460492503128e-16, -2.220446049250313e-16, -4.440892098500627e-16, -0.0, -0.0, -0.0, 1.1102230246251565e-16, -2.220446049250313e-16, -2.220446049250313e-16, 1.1102230246251565e-16, 2.2204460492503128e-16, 2.2204460492503128e-16, -0.0, -2.220446049250313e-16, 1.1102230246251565e-16, -0.0, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -0.0, -0.0, -2.220446049250313e-16, -0.0, -0.0, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -0.0, -0.0, -0.0, 1.1102230246251565e-16, -0.0, -0.0, 1.1102230246251565e-16, -4.440892098500627e-16, -4.440892098500627e-16, -2.220446049250313e-16, -0.0, -0.0, -2.220446049250313e-16, 1.1102230246251565e-16, -2.220446049250313e-16, -2.220446049250313e-16, -4.440892098500627e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -0.0, -0.0, -2.220446049250313e-16, -6.661338147750941e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -4.440892098500627e-16, -2.220446049250313e-16, -2.220446049250313e-16, 1.1102230246251565e-16, -0.0, -4.440892098500627e-16, -0.0, -0.0, 1.1102230246251565e-16, -0.0, -2.220446049250313e-16, 1.1102230246251565e-16, -2.220446049250313e-16, -4.440892098500627e-16, -0.0, 2.2204460492503128e-16, -4.440892098500627e-16, -0.0, 2.2204460492503128e-16, -0.0, -0.0, -0.0, -6.661338147750941e-16, -4.440892098500627e-16]",-1.04E-16,1.91E-16,-3.26E-16,0.020763162,1,TRUE,100
tc_2257--150/150_49392.txt#0_0,0,2,2.22E-16,"[-0.0, -0.0, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -0.0, -0.0, 2.2204460492503128e-16, -0.0, 2.2204460492503128e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -4.440892098500627e-16, -4.440892098500627e-16, -0.0, -2.220446049250313e-16, -0.0, -0.0, -0.0, -0.0, -0.0, -4.440892098500627e-16, -2.220446049250313e-16, -2.220446049250313e-16, -4.440892098500627e-16, 2.2204460492503128e-16, -2.220446049250313e-16, -0.0, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, 3.330669073875469e-16, 1.1102230246251565e-16, -0.0, -0.0, 4.4408920985006257e-16, -0.0, -0.0, -4.440892098500627e-16, 1.1102230246251565e-16, -4.440892098500627e-16, -2.220446049250313e-16, 1.1102230246251565e-16, -0.0, -2.220446049250313e-16, -4.440892098500627e-16, -4.440892098500627e-16, -2.220446049250313e-16, -4.440892098500627e-16, 2.2204460492503128e-16, -2.220446049250313e-16, -2.220446049250313e-16, -6.661338147750941e-16, -2.220446049250313e-16, -0.0, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -4.440892098500627e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, 1.1102230246251565e-16, -2.220446049250313e-16, 1.1102230246251565e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -4.440892098500627e-16, -2.220446049250313e-16, 1.1102230246251565e-16, -0.0, -4.440892098500627e-16, 1.1102230246251565e-16, -0.0, -4.440892098500627e-16, -0.0, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, 1.1102230246251565e-16, -0.0, -4.440892098500627e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, 3.330669073875469e-16, -0.0, -0.0, -4.440892098500627e-16, -0.0, 2.2204460492503128e-16]",-1.24E-16,2.11E-16,-3.46E-16,-0.024584436,1,TRUE,100
tc_2257--150/150_49392.txt#0_0,0.5,0.5,2.22E-16,"[2.2204460492503128e-16, -2.220446049250313e-16, 1.1102230246251565e-16, -4.440892098500627e-16, -0.0, -2.220446049250313e-16, -4.440892098500627e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, 1.1102230246251565e-16, -2.220446049250313e-16, -4.440892098500627e-16, -0.0, -2.220446049250313e-16, -4.440892098500627e-16, -2.220446049250313e-16, 1.1102230246251565e-16, 2.2204460492503128e-16, 1.1102230246251565e-16, -0.0, 4.4408920985006257e-16, -0.0, -2.220446049250313e-16, -4.440892098500627e-16, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -0.0, -0.0, -2.220446049250313e-16, 1.1102230246251565e-16, -0.0, -0.0, -0.0, -2.220446049250313e-16, 1.1102230246251565e-16, -0.0, -2.220446049250313e-16, -0.0, 1.1102230246251565e-16, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, 2.2204460492503128e-16, -0.0, -0.0, -2.220446049250313e-16, 1.1102230246251565e-16, -0.0, -0.0, -0.0, -0.0, -0.0, -4.440892098500627e-16, 1.1102230246251565e-16, 1.1102230246251565e-16, 2.2204460492503128e-16, 2.2204460492503128e-16, -2.220446049250313e-16, 2.2204460492503128e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -0.0, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, 1.1102230246251565e-16, -2.220446049250313e-16, -4.440892098500627e-16, -0.0, 1.1102230246251565e-16, -0.0, 1.1102230246251565e-16, -2.220446049250313e-16, -0.0, -4.440892098500627e-16, -2.220446049250313e-16, -4.440892098500627e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, 1.1102230246251565e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, 1.1102230246251565e-16, -4.440892098500627e-16, 2.2204460492503128e-16, -0.0, -2.220446049250313e-16]",-8.33E-17,1.92E-16,-3.05E-16,0.500912909,1,TRUE,100
tc_2257--150/150_49392.txt#0_0,0.5,1,2.22E-16,"[-4.440892098500627e-16, -0.0, -2.220446049250313e-16, -4.440892098500627e-16, -0.0, -0.0, -0.0, -2.220446049250313e-16, -0.0, -0.0, -2.220446049250313e-16, -0.0, -0.0, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -0.0, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -4.440892098500627e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -4.440892098500627e-16, -0.0, -4.440892098500627e-16, -0.0, 1.1102230246251565e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -4.440892098500627e-16, -4.440892098500627e-16, -2.220446049250313e-16, 3.330669073875469e-16, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -0.0, 1.1102230246251565e-16, -4.440892098500627e-16, -0.0, -2.220446049250313e-16, -4.440892098500627e-16, -0.0, -2.220446049250313e-16, -0.0, -0.0, -4.440892098500627e-16, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -0.0, -4.440892098500627e-16, -4.440892098500627e-16, 1.1102230246251565e-16, -0.0, -4.440892098500627e-16, -2.220446049250313e-16, -0.0, -4.440892098500627e-16, -0.0, -2.220446049250313e-16, 1.1102230246251565e-16, -0.0, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, 1.1102230246251565e-16, -4.440892098500627e-16, 1.1102230246251565e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, 2.2204460492503128e-16, -4.440892098500627e-16, 1.1102230246251565e-16, -2.220446049250313e-16, -0.0, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -4.440892098500627e-16, -2.220446049250313e-16, -0.0, -0.0, -0.0, -2.220446049250313e-16, 1.1102230246251565e-16, -2.220446049250313e-16]",-1.48E-16,1.83E-16,-3.70E-16,0.493055932,1,TRUE,100
tc_2257--150/150_49392.txt#0_0,0.5,2,2.22E-16,"[2.2204460492503128e-16, -4.440892098500627e-16, -4.440892098500627e-16, 3.330669073875469e-16, 2.2204460492503128e-16, 1.1102230246251565e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, 2.2204460492503128e-16, -2.220446049250313e-16, -0.0, -4.440892098500627e-16, -4.440892098500627e-16, -2.220446049250313e-16, 2.2204460492503128e-16, -0.0, -4.440892098500627e-16, 1.1102230246251565e-16, -0.0, 3.330669073875469e-16, -4.440892098500627e-16, -2.220446049250313e-16, -4.440892098500627e-16, -0.0, 2.2204460492503128e-16, -4.440892098500627e-16, -0.0, -2.220446049250313e-16, -0.0, 1.1102230246251565e-16, -2.220446049250313e-16, 2.2204460492503128e-16, -6.661338147750941e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, 3.330669073875469e-16, -2.220446049250313e-16, -4.440892098500627e-16, 1.1102230246251565e-16, 2.2204460492503128e-16, 2.2204460492503128e-16, -2.220446049250313e-16, 1.1102230246251565e-16, -2.220446049250313e-16, 2.2204460492503128e-16, 1.1102230246251565e-16, 2.2204460492503128e-16, -8.881784197001256e-16, -8.881784197001256e-16, -2.220446049250313e-16, -2.220446049250313e-16, -6.661338147750941e-16, -0.0, 1.1102230246251565e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, 2.2204460492503128e-16, -0.0, -6.661338147750941e-16, -2.220446049250313e-16, -6.661338147750941e-16, 3.330669073875469e-16, 3.330669073875469e-16, -4.440892098500627e-16, 2.2204460492503128e-16, -2.220446049250313e-16, 3.330669073875469e-16, -2.220446049250313e-16, 2.2204460492503128e-16, 1.1102230246251565e-16, -2.220446049250313e-16, 1.1102230246251565e-16, -4.440892098500627e-16, -2.220446049250313e-16, -4.440892098500627e-16, -4.440892098500627e-16, -4.440892098500627e-16, 2.2204460492503128e-16, -0.0, -4.440892098500627e-16, 1.1102230246251565e-16, -4.440892098500627e-16, 1.1102230246251565e-16, -0.0, -4.440892098500627e-16, -2.220446049250313e-16, 1.1102230246251565e-16, 1.1102230246251565e-16, -2.220446049250313e-16, -0.0, 2.2204460492503128e-16, 1.1102230246251565e-16, -0.0]",-1.13E-16,2.90E-16,-3.35E-16,0.550472089,1,TRUE,100
tc_2257--150/150_49392.txt#0_0,1,0.5,2.22E-16,"[-2.220446049250313e-16, -0.0, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, 1.1102230246251565e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, 2.2204460492503128e-16, -2.220446049250313e-16, -0.0, -0.0, -2.220446049250313e-16, -0.0, -0.0, -0.0, -2.220446049250313e-16, -0.0, 1.1102230246251565e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -4.440892098500627e-16, -2.220446049250313e-16, -0.0, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -4.440892098500627e-16, -0.0, -0.0, 2.2204460492503128e-16, 1.1102230246251565e-16, 1.1102230246251565e-16, -0.0, -4.440892098500627e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, 1.1102230246251565e-16, -0.0, -0.0, -2.220446049250313e-16, -0.0, -0.0, -0.0, 1.1102230246251565e-16, -2.220446049250313e-16, -2.220446049250313e-16, -4.440892098500627e-16, -0.0, 2.2204460492503128e-16, -4.440892098500627e-16, -0.0, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, 1.1102230246251565e-16, -0.0, -2.220446049250313e-16, -4.440892098500627e-16, 1.1102230246251565e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, 1.1102230246251565e-16, 1.1102230246251565e-16, 1.1102230246251565e-16, -4.440892098500627e-16, -0.0, -0.0, 1.1102230246251565e-16, 2.2204460492503128e-16, 2.2204460492503128e-16, -0.0, -0.0, -4.440892098500627e-16, 1.1102230246251565e-16, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -4.440892098500627e-16]",-9.88E-17,1.75E-16,-3.21E-16,1.010233348,1,TRUE,100
tc_2257--150/150_49392.txt#0_0,1,1,2.22E-16,"[-4.440892098500627e-16, 1.1102230246251565e-16, -0.0, -2.220446049250313e-16, -4.440892098500627e-16, -4.440892098500627e-16, -2.220446049250313e-16, -4.440892098500627e-16, -2.220446049250313e-16, -2.220446049250313e-16, -4.440892098500627e-16, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, 1.1102230246251565e-16, -2.220446049250313e-16, -0.0, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, 1.1102230246251565e-16, -4.440892098500627e-16, -0.0, 2.2204460492503128e-16, -4.440892098500627e-16, -0.0, -0.0, -2.220446049250313e-16, -4.440892098500627e-16, -0.0, -4.440892098500627e-16, 1.1102230246251565e-16, -2.220446049250313e-16, -2.220446049250313e-16, 1.1102230246251565e-16, -0.0, 2.2204460492503128e-16, -0.0, -2.220446049250313e-16, -0.0, -0.0, -2.220446049250313e-16, -0.0, -4.440892098500627e-16, 1.1102230246251565e-16, -2.220446049250313e-16, -4.440892098500627e-16, 1.1102230246251565e-16, -0.0, -2.220446049250313e-16, 1.1102230246251565e-16, -2.220446049250313e-16, -0.0, -4.440892098500627e-16, -0.0, -2.220446049250313e-16, -4.440892098500627e-16, -0.0, -0.0, -2.220446049250313e-16, -6.661338147750941e-16, -0.0, -0.0, -0.0, -4.440892098500627e-16, 2.2204460492503128e-16, -0.0, 1.1102230246251565e-16, -2.220446049250313e-16, 3.330669073875469e-16, -0.0, -4.440892098500627e-16, -0.0, 1.1102230246251565e-16, -0.0, -0.0, 1.1102230246251565e-16, -0.0, -0.0, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -4.440892098500627e-16, -0.0, 2.2204460492503128e-16, -4.440892098500627e-16, -0.0, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, 1.1102230246251565e-16, -0.0, -4.440892098500627e-16, -0.0, 2.2204460492503128e-16, -0.0]",-1.19E-16,2.10E-16,-3.41E-16,0.990428185,1,TRUE,100
tc_2257--150/150_49392.txt#0_0,1,2,2.22E-16,"[-0.0, -2.220446049250313e-16, -0.0, 3.330669073875469e-16, -0.0, -4.440892098500627e-16, 1.1102230246251565e-16, -2.220446049250313e-16, -2.220446049250313e-16, 3.330669073875469e-16, -0.0, -0.0, -0.0, 2.2204460492503128e-16, -0.0, 2.2204460492503128e-16, -2.220446049250313e-16, -0.0, 2.2204460492503128e-16, -2.220446049250313e-16, -0.0, -0.0, -0.0, 2.2204460492503128e-16, 1.1102230246251565e-16, -0.0, -4.440892098500627e-16, -4.440892098500627e-16, -6.661338147750941e-16, -0.0, -2.220446049250313e-16, -4.440892098500627e-16, -0.0, -4.440892098500627e-16, -0.0, -2.220446049250313e-16, -0.0, -0.0, -2.220446049250313e-16, -0.0, 1.1102230246251565e-16, -0.0, 2.2204460492503128e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -0.0, 1.1102230246251565e-16, 1.1102230246251565e-16, -2.220446049250313e-16, -2.220446049250313e-16, 2.2204460492503128e-16, -0.0, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -0.0, -0.0, 2.2204460492503128e-16, -4.440892098500627e-16, -4.440892098500627e-16, 2.2204460492503128e-16, 1.1102230246251565e-16, -6.661338147750941e-16, -4.440892098500627e-16, -6.661338147750941e-16, -4.440892098500627e-16, -2.220446049250313e-16, -0.0, -0.0, -4.440892098500627e-16, 2.2204460492503128e-16, -2.220446049250313e-16, -4.440892098500627e-16, -4.440892098500627e-16, 1.1102230246251565e-16, 4.4408920985006257e-16, -2.220446049250313e-16, 2.2204460492503128e-16, -2.220446049250313e-16, -4.440892098500627e-16, -0.0, -2.220446049250313e-16, -6.661338147750941e-16, -6.661338147750941e-16, -2.220446049250313e-16, 2.2204460492503128e-16, -2.220446049250313e-16, 2.2204460492503128e-16, 1.1102230246251565e-16, -8.881784197001256e-16, -6.661338147750941e-16, -4.440892098500627e-16, -0.0, 2.2204460492503128e-16, -2.220446049250313e-16, -4.440892098500627e-16, 4.4408920985006257e-16, -0.0, -2.220446049250313e-16]",-1.13E-16,2.76E-16,-3.35E-16,0.976696933,1,TRUE,100
tc_2257--150/150_49392.txt#0_0,2,0.5,2.22E-16,"[-4.440892098500627e-16, 1.1102230246251565e-16, -4.440892098500627e-16, -2.220446049250313e-16, -6.661338147750941e-16, -0.0, 2.2204460492503128e-16, 1.1102230246251565e-16, 3.330669073875469e-16, -4.440892098500627e-16, 2.2204460492503128e-16, -4.440892098500627e-16, -2.220446049250313e-16, -0.0, 3.330669073875469e-16, -0.0, -0.0, -4.440892098500627e-16, 2.2204460492503128e-16, -2.220446049250313e-16, -0.0, -4.440892098500627e-16, -6.661338147750941e-16, -0.0, 1.1102230246251565e-16, 1.1102230246251565e-16, -4.440892098500627e-16, -4.440892098500627e-16, -0.0, 5.551115123125782e-16, 2.2204460492503128e-16, -4.440892098500627e-16, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -4.440892098500627e-16, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -6.661338147750941e-16, -2.220446049250313e-16, -4.440892098500627e-16, 2.2204460492503128e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -6.661338147750941e-16, -4.440892098500627e-16, -0.0, -0.0, -6.661338147750941e-16, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, 1.1102230246251565e-16, -0.0, -0.0, -0.0, -4.440892098500627e-16, -6.661338147750941e-16, -0.0, 2.2204460492503128e-16, 1.1102230246251565e-16, -2.220446049250313e-16, 1.1102230246251565e-16, -0.0, 2.2204460492503128e-16, -4.440892098500627e-16, -4.440892098500627e-16, -2.220446049250313e-16, 2.2204460492503128e-16, -2.220446049250313e-16, -4.440892098500627e-16, -0.0, 1.1102230246251565e-16, 2.2204460492503128e-16, 2.2204460492503128e-16, -2.220446049250313e-16, 3.330669073875469e-16, -4.440892098500627e-16, -2.220446049250313e-16, -4.440892098500627e-16, 3.330669073875469e-16, 2.2204460492503128e-16, -4.440892098500627e-16, -4.440892098500627e-16, -2.220446049250313e-16, 2.2204460492503128e-16, 3.330669073875469e-16, -2.220446049250313e-16, -0.0, 1.1102230246251565e-16, 3.330669073875469e-16]",-1.22E-16,2.83E-16,-3.44E-16,1.9725693,1,TRUE,100
